date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:39:37	618233/618233	---M--	200	added ('OK')	image/png	etag:%2296ef9-5e04a2edd2580%22	https://sakarigin.com/img/bgT.png	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/bgT.png	(from https://sakarigin.com/css/style.css??v=77)
19:39:38	71439/71439	---M--	200	added ('OK')	image/jpeg	etag:%221170f-5e04a2e448f00%22	https://sakarigin.com/img/bg.jpg	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/bg.jpg	(from https://sakarigin.com/css/style.css??v=77)
19:39:40	1187134/1187134	---M--	200	added ('OK')	image/png	etag:%22121d3e-5e04a33188540%22	https://sakarigin.com/img/sakari-gin-rice-wave.png	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/sakari-gin-rice-wave.png	(from https://sakarigin.com/css/style.css??v=77)
19:39:40	362473/362473	---M--	200	added ('OK')	image/jpeg	etag:%22587e9-5e04a318bcac0%22	https://sakarigin.com/img/mappa_mobile.jpg	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/mappa_mobile.jpg	(from https://sakarigin.com/css/style.css??v=77)
19:39:42	727/727	---M--	200	added ('OK')	image/svg+xml	etag:%222d7-5e04a3b247500%22	https://sakarigin.com/img/wave3.svg	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/wave3.svg	(from https://sakarigin.com/css/style.css??v=77)
19:39:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jul%202025%2016:39:42%20GMT	https://sakarigin.com/css/img/petalo.png	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/css/img/petalo.png	(from https://sakarigin.com/css/style.css??v=77)
19:39:43	363518/363518	---M--	200	added ('OK')	image/jpeg	etag:%2258bfe-5e04a2e631380%22	https://sakarigin.com/img/bg_testimonials.jpg	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/bg_testimonials.jpg	(from https://sakarigin.com/css/style.css??v=77)
19:39:44	221359/221359	---M--	200	added ('OK')	image/png	etag:%22360af-5e04a2efbaa00%22	https://sakarigin.com/img/botanics-img.png	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/botanics-img.png	(from https://sakarigin.com/css/style.css??v=77)
19:39:48	362473/362473	---M--	200	added ('OK')	image/jpeg	etag:%22587e9-5e04a319b0d00%22	https://sakarigin.com/img/mappa.jpg	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/mappa.jpg	(from https://sakarigin.com/css/style.css??v=77)
19:39:48	1760462/1760462	---M--	200	added ('OK')	image/jpeg	etag:%221adcce-5e04a3327c780%22	https://sakarigin.com/img/sakari-gin_shukugawa-river.jpg	C:/Users/user/Desktop/Hairnet/Hairnet/sakarigin.com/img/sakari-gin_shukugawa-river.jpg	(from https://sakarigin.com/css/style.css??v=77)
